0	-1.14575
1.34583	-1.11015
2.69165	-0.954398
4.03748	-0.737275
5.3833	-0.418015
6.72913	0.0893667
8.07495	0.532451
9.42078	1.1691
10.7666	2.08888
12.1124	2.48129
13.4583	3.41142
14.8041	4.67767
16.1499	6.21223
17.4957	10.9321
18.8416	11.1352
20.1874	15.187
21.5332	17.5914
22.879	28.7791
24.2249	24.6404
25.5707	16.0117
26.9165	13.8627
28.2623	10.0901
29.6082	9.05515
30.954	6.44867
32.2998	5.73156
33.6456	5.02504
34.9915	11.9045
36.3373	5.09596
37.6831	8.60745
39.0289	12.3055
40.3748	15.5667
41.7206	14.8695
43.0664	15.5372
44.4122	17.4453
45.7581	20.4906
47.1039	23.0068
48.4497	22.4167
49.7955	20.0752
51.1414	17.7159
52.4872	18.1113
53.833	12.1424
55.1788	10.2337
56.5247	9.05655
57.8705	9.26224
59.2163	11.2656
60.5621	12.2001
61.908	11.4108
63.2538	8.3044
64.5996	7.52827
65.9454	7.03725
67.2913	7.08294
68.6371	6.94042
69.9829	13.4276
71.3287	8.54197
72.6746	5.65964
74.0204	4.33084
75.3662	3.74458
76.712	4.76278
78.0579	4.46362
79.4037	6.04106
80.7495	6.93378
82.0953	7.85737
83.4412	7.57979
84.787	8.31323
86.1328	9.25047
87.4786	8.4801
88.8245	8.409
90.1703	7.33376
91.5161	6.24662
92.8619	7.16164
94.2078	7.50594
95.5536	6.82574
96.8994	6.40947
98.2452	5.9941
99.5911	4.1425
100.937	7.4193
102.283	5.13072
103.629	4.76517
104.974	5.70536
106.32	5.45844
107.666	4.74611
109.012	3.50487
110.358	3.56667
111.703	3.02189
113.049	2.26031
114.395	2.44083
115.741	3.24044
117.087	8.28252
118.433	2.76845
119.778	9.67319
121.124	1.45336
122.47	2.23046
123.816	0.656382
125.162	0.597599
126.508	0.907798
127.853	1.53834
129.199	0.765031
130.545	1.14774
131.891	1.20964
133.237	0.145066
134.583	0.526545
135.928	1.01693
137.274	1.27798
138.62	0.841771
139.966	1.7627
141.312	-0.0768706
142.657	0.160021
144.003	0.733367
145.349	0.249538
146.695	1.33599
148.041	1.49145
149.387	0.289201
150.732	-0.566839
152.078	-1.99837
153.424	-1.3535
154.77	-1.24338
156.116	-0.779079
157.462	-1.77927
158.807	-1.09856
160.153	-2.25911
161.499	-2.63284
162.845	-0.364155
164.191	-0.671198
165.536	-0.648836
166.882	-0.32731
168.228	-1.17953
169.574	-0.928021
170.92	-2.83604
172.266	-2.08674
173.611	-1.5542
174.957	-3.01749
176.303	-3.16121
177.649	-2.69025
178.995	-3.28153
180.341	-2.94995
181.686	-3.56843
183.032	-2.7064
184.378	-3.65445
185.724	-3.6804
187.07	-2.885
188.416	-3.80717
189.761	-4.20655
191.107	-1.50644
192.453	-3.19088
193.799	-2.17121
195.145	-1.86562
196.49	-3.7704
197.836	-2.22447
199.182	-2.30691
200.528	-2.11209
201.874	-1.3669
203.22	-0.799958
204.565	-1.69946
205.911	-2.01911
207.257	-0.930592
208.603	-1.63219
209.949	-0.701268
211.295	-1.19986
212.64	-0.83611
213.986	-0.97928
215.332	-0.427547
216.678	-0.325302
218.024	-0.484306
219.37	-1.20312
